pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50171208:472166,IDFM:StopPlaceEntrance:50171208,IDFM:472166,1,1,39.88,50,,,,,
IDFM:StopPlaceEntrance:50171208:471112,IDFM:StopPlaceEntrance:50171208,IDFM:471112,1,1,40.25,51,,,,,
IDFM:StopPlaceEntrance:50171208:471649,IDFM:StopPlaceEntrance:50171208,IDFM:471649,1,1,42.32,53,,,,,
IDFM:StopPlaceEntrance:50171208:470773,IDFM:StopPlaceEntrance:50171208,IDFM:470773,1,1,48.01,61,,,,,
IDFM:StopPlaceEntrance:50148794:473898,IDFM:StopPlaceEntrance:50148794,IDFM:473898,1,1,89.35,113,,,,,
IDFM:StopPlaceEntrance:50148794:473902,IDFM:StopPlaceEntrance:50148794,IDFM:473902,1,1,89.7,114,,,,,
IDFM:StopPlaceEntrance:50148642:473902,IDFM:StopPlaceEntrance:50148642,IDFM:473902,1,1,132.53,168,,,,,
IDFM:StopPlaceEntrance:50148642:473898,IDFM:StopPlaceEntrance:50148642,IDFM:473898,1,1,133.08,169,,,,,
IDFM:StopPlaceEntrance:50148793:473902,IDFM:StopPlaceEntrance:50148793,IDFM:473902,1,1,109.87,139,,,,,
IDFM:StopPlaceEntrance:50148793:473898,IDFM:StopPlaceEntrance:50148793,IDFM:473898,1,1,111.24,141,,,,,
IDFM:StopPlaceEntrance:50148792:473902,IDFM:StopPlaceEntrance:50148792,IDFM:473902,1,1,127.91,162,,,,,
IDFM:StopPlaceEntrance:50148792:473898,IDFM:StopPlaceEntrance:50148792,IDFM:473898,1,1,129.04,164,,,,,
IDFM:StopPlaceEntrance:50171167:472627,IDFM:StopPlaceEntrance:50171167,IDFM:472627,1,1,202.66,258,,,,,
IDFM:StopPlaceEntrance:50171167:472964,IDFM:StopPlaceEntrance:50171167,IDFM:472964,1,1,203.24,258,,,,,
IDFM:StopPlaceEntrance:50171167:472451,IDFM:StopPlaceEntrance:50171167,IDFM:472451,1,1,206.53,263,,,,,
IDFM:StopPlaceEntrance:50171167:471935,IDFM:StopPlaceEntrance:50171167,IDFM:471935,1,1,207.46,264,,,,,
IDFM:StopPlaceEntrance:50171167:470679,IDFM:StopPlaceEntrance:50171167,IDFM:470679,1,1,210.39,268,,,,,
IDFM:StopPlaceEntrance:50171167:471693,IDFM:StopPlaceEntrance:50171167,IDFM:471693,1,1,212.76,271,,,,,
IDFM:StopPlaceEntrance:50171167:471742,IDFM:StopPlaceEntrance:50171167,IDFM:471742,1,1,224.79,286,,,,,
IDFM:StopPlaceEntrance:50171167:471135,IDFM:StopPlaceEntrance:50171167,IDFM:471135,1,1,228.61,291,,,,,
IDFM:StopPlaceEntrance:50171167:471299,IDFM:StopPlaceEntrance:50171167,IDFM:471299,1,1,262.86,334,,,,,
IDFM:StopPlaceEntrance:50171167:471521,IDFM:StopPlaceEntrance:50171167,IDFM:471521,1,1,264.47,336,,,,,
IDFM:StopPlaceEntrance:50171167:471794,IDFM:StopPlaceEntrance:50171167,IDFM:471794,1,1,269.35,343,,,,,
IDFM:StopPlaceEntrance:50171167:471733,IDFM:StopPlaceEntrance:50171167,IDFM:471733,1,1,271.86,346,,,,,
IDFM:StopPlaceEntrance:50171167:471566,IDFM:StopPlaceEntrance:50171167,IDFM:471566,1,1,273.58,348,,,,,
IDFM:StopPlaceEntrance:50171167:471704,IDFM:StopPlaceEntrance:50171167,IDFM:471704,1,1,275.29,350,,,,,
IDFM:StopPlaceEntrance:50171167:472895,IDFM:StopPlaceEntrance:50171167,IDFM:472895,1,1,276.58,352,,,,,
IDFM:StopPlaceEntrance:50171167:471567,IDFM:StopPlaceEntrance:50171167,IDFM:471567,1,1,276.96,352,,,,,
IDFM:StopPlaceEntrance:50171167:472173,IDFM:StopPlaceEntrance:50171167,IDFM:472173,1,1,292.99,373,,,,,
IDFM:StopPlaceEntrance:50171167:471552,IDFM:StopPlaceEntrance:50171167,IDFM:471552,1,1,305.57,389,,,,,
IDFM:StopPlaceEntrance:50171167:471918,IDFM:StopPlaceEntrance:50171167,IDFM:471918,1,1,313.98,399,,,,,
IDFM:StopPlaceEntrance:50171167:472325,IDFM:StopPlaceEntrance:50171167,IDFM:472325,1,1,321.82,409,,,,,
IDFM:StopPlaceEntrance:50171167:472624,IDFM:StopPlaceEntrance:50171167,IDFM:472624,1,1,326.49,415,,,,,
IDFM:StopPlaceEntrance:50171167:472319,IDFM:StopPlaceEntrance:50171167,IDFM:472319,1,1,332.55,423,,,,,
IDFM:StopPlaceEntrance:50171167:472691,IDFM:StopPlaceEntrance:50171167,IDFM:472691,1,1,628.35,800,,,,,
IDFM:StopPlaceEntrance:50171167:471554,IDFM:StopPlaceEntrance:50171167,IDFM:471554,1,1,630.69,803,,,,,
IDFM:StopPlaceEntrance:50171167:472888,IDFM:StopPlaceEntrance:50171167,IDFM:472888,1,1,633.67,807,,,,,
IDFM:StopPlaceEntrance:50171167:471820,IDFM:StopPlaceEntrance:50171167,IDFM:471820,1,1,636.7,811,,,,,
IDFM:StopPlaceEntrance:50171168:472319,IDFM:StopPlaceEntrance:50171168,IDFM:472319,1,1,99.06,126,,,,,
IDFM:StopPlaceEntrance:50171168:472624,IDFM:StopPlaceEntrance:50171168,IDFM:472624,1,1,100.62,128,,,,,
IDFM:StopPlaceEntrance:50171168:472325,IDFM:StopPlaceEntrance:50171168,IDFM:472325,1,1,103.51,131,,,,,
IDFM:StopPlaceEntrance:50171168:471918,IDFM:StopPlaceEntrance:50171168,IDFM:471918,1,1,104.91,133,,,,,
IDFM:StopPlaceEntrance:50171168:471552,IDFM:StopPlaceEntrance:50171168,IDFM:471552,1,1,110.94,141,,,,,
IDFM:StopPlaceEntrance:50171168:471567,IDFM:StopPlaceEntrance:50171168,IDFM:471567,1,1,145.15,184,,,,,
IDFM:StopPlaceEntrance:50171168:471704,IDFM:StopPlaceEntrance:50171168,IDFM:471704,1,1,149.05,189,,,,,
IDFM:StopPlaceEntrance:50171168:471733,IDFM:StopPlaceEntrance:50171168,IDFM:471733,1,1,155.93,198,,,,,
IDFM:StopPlaceEntrance:50171168:471794,IDFM:StopPlaceEntrance:50171168,IDFM:471794,1,1,160.22,204,,,,,
IDFM:StopPlaceEntrance:50171168:471521,IDFM:StopPlaceEntrance:50171168,IDFM:471521,1,1,168.91,215,,,,,
IDFM:StopPlaceEntrance:50171168:472895,IDFM:StopPlaceEntrance:50171168,IDFM:472895,1,1,171.46,218,,,,,
IDFM:StopPlaceEntrance:50171168:471299,IDFM:StopPlaceEntrance:50171168,IDFM:471299,1,1,174.04,221,,,,,
IDFM:StopPlaceEntrance:50171168:472173,IDFM:StopPlaceEntrance:50171168,IDFM:472173,1,1,175.35,223,,,,,
IDFM:StopPlaceEntrance:50171168:471566,IDFM:StopPlaceEntrance:50171168,IDFM:471566,1,1,178.43,227,,,,,
IDFM:StopPlaceEntrance:50171168:471135,IDFM:StopPlaceEntrance:50171168,IDFM:471135,1,1,193.66,246,,,,,
IDFM:StopPlaceEntrance:50171168:471742,IDFM:StopPlaceEntrance:50171168,IDFM:471742,1,1,196.19,249,,,,,
IDFM:StopPlaceEntrance:50171168:471693,IDFM:StopPlaceEntrance:50171168,IDFM:471693,1,1,203.9,259,,,,,
IDFM:StopPlaceEntrance:50171168:470679,IDFM:StopPlaceEntrance:50171168,IDFM:470679,1,1,205.83,262,,,,,
IDFM:StopPlaceEntrance:50171168:472451,IDFM:StopPlaceEntrance:50171168,IDFM:472451,1,1,215.12,274,,,,,
IDFM:StopPlaceEntrance:50171168:472627,IDFM:StopPlaceEntrance:50171168,IDFM:472627,1,1,217.82,277,,,,,
IDFM:StopPlaceEntrance:50171168:471935,IDFM:StopPlaceEntrance:50171168,IDFM:471935,1,1,230.89,294,,,,,
IDFM:StopPlaceEntrance:50171168:472964,IDFM:StopPlaceEntrance:50171168,IDFM:472964,1,1,232.91,296,,,,,
IDFM:StopPlaceEntrance:50171168:472691,IDFM:StopPlaceEntrance:50171168,IDFM:472691,1,1,242.2,308,,,,,
IDFM:StopPlaceEntrance:50171168:471554,IDFM:StopPlaceEntrance:50171168,IDFM:471554,1,1,242.23,308,,,,,
IDFM:StopPlaceEntrance:50171168:472888,IDFM:StopPlaceEntrance:50171168,IDFM:472888,1,1,242.83,309,,,,,
IDFM:StopPlaceEntrance:50171168:471820,IDFM:StopPlaceEntrance:50171168,IDFM:471820,1,1,243.61,310,,,,,
IDFM:StopPlaceEntrance:50170249:471935,IDFM:StopPlaceEntrance:50170249,IDFM:471935,1,1,163.35,208,,,,,
IDFM:StopPlaceEntrance:50170249:472964,IDFM:StopPlaceEntrance:50170249,IDFM:472964,1,1,165.05,210,,,,,
IDFM:StopPlaceEntrance:50170249:472451,IDFM:StopPlaceEntrance:50170249,IDFM:472451,1,1,197.17,251,,,,,
IDFM:StopPlaceEntrance:50170249:472627,IDFM:StopPlaceEntrance:50170249,IDFM:472627,1,1,199.06,253,,,,,
IDFM:StopPlaceEntrance:50170249:471135,IDFM:StopPlaceEntrance:50170249,IDFM:471135,1,1,206.34,262,,,,,
IDFM:StopPlaceEntrance:50170249:471742,IDFM:StopPlaceEntrance:50170249,IDFM:471742,1,1,207.86,264,,,,,
IDFM:StopPlaceEntrance:50170249:471693,IDFM:StopPlaceEntrance:50170249,IDFM:471693,1,1,219.38,279,,,,,
IDFM:StopPlaceEntrance:50170249:470679,IDFM:StopPlaceEntrance:50170249,IDFM:470679,1,1,221.44,282,,,,,
IDFM:StopPlaceEntrance:50170249:472325,IDFM:StopPlaceEntrance:50170249,IDFM:472325,1,1,266.92,340,,,,,
IDFM:StopPlaceEntrance:50170249:472319,IDFM:StopPlaceEntrance:50170249,IDFM:472319,1,1,268.15,341,,,,,
IDFM:StopPlaceEntrance:50170249:472624,IDFM:StopPlaceEntrance:50170249,IDFM:472624,1,1,268.39,341,,,,,
IDFM:StopPlaceEntrance:50170249:471918,IDFM:StopPlaceEntrance:50170249,IDFM:471918,1,1,272.89,347,,,,,
IDFM:StopPlaceEntrance:50170249:471552,IDFM:StopPlaceEntrance:50170249,IDFM:471552,1,1,274.69,349,,,,,
IDFM:StopPlaceEntrance:50170249:471567,IDFM:StopPlaceEntrance:50170249,IDFM:471567,1,1,294.05,374,,,,,
IDFM:StopPlaceEntrance:50170249:471704,IDFM:StopPlaceEntrance:50170249,IDFM:471704,1,1,297.65,379,,,,,
IDFM:StopPlaceEntrance:50170249:471733,IDFM:StopPlaceEntrance:50170249,IDFM:471733,1,1,301.98,384,,,,,
IDFM:StopPlaceEntrance:50170249:471794,IDFM:StopPlaceEntrance:50170249,IDFM:471794,1,1,303.63,386,,,,,
IDFM:StopPlaceEntrance:50170249:471521,IDFM:StopPlaceEntrance:50170249,IDFM:471521,1,1,307.03,391,,,,,
IDFM:StopPlaceEntrance:50170249:471299,IDFM:StopPlaceEntrance:50170249,IDFM:471299,1,1,311.02,396,,,,,
IDFM:StopPlaceEntrance:50170249:472895,IDFM:StopPlaceEntrance:50170249,IDFM:472895,1,1,329,419,,,,,
IDFM:StopPlaceEntrance:50170249:471566,IDFM:StopPlaceEntrance:50170249,IDFM:471566,1,1,331.83,422,,,,,
IDFM:StopPlaceEntrance:50170249:472173,IDFM:StopPlaceEntrance:50170249,IDFM:472173,1,1,353.48,450,,,,,
IDFM:StopPlaceEntrance:50170249:471554,IDFM:StopPlaceEntrance:50170249,IDFM:471554,1,1,608.54,775,,,,,
IDFM:StopPlaceEntrance:50170249:472691,IDFM:StopPlaceEntrance:50170249,IDFM:472691,1,1,608.55,775,,,,,
IDFM:StopPlaceEntrance:50170249:472888,IDFM:StopPlaceEntrance:50170249,IDFM:472888,1,1,608.98,775,,,,,
IDFM:StopPlaceEntrance:50170249:471820,IDFM:StopPlaceEntrance:50170249,IDFM:471820,1,1,609.5,776,,,,,
IDFM:StopPlaceEntrance:50170410:472552,IDFM:StopPlaceEntrance:50170410,IDFM:472552,1,1,134.95,171,,,,,
IDFM:StopPlaceEntrance:50170410:470780,IDFM:StopPlaceEntrance:50170410,IDFM:470780,1,1,139.73,177,,,,,
IDFM:StopPlaceEntrance:50170410:472550,IDFM:StopPlaceEntrance:50170410,IDFM:472550,1,1,142.61,181,,,,,
IDFM:StopPlaceEntrance:50170410:474064,IDFM:StopPlaceEntrance:50170410,IDFM:474064,1,1,179.49,228,,,,,
IDFM:StopPlaceEntrance:50170410:474059,IDFM:StopPlaceEntrance:50170410,IDFM:474059,1,1,181,230,,,,,
IDFM:StopPlaceEntrance:50148801:474064,IDFM:StopPlaceEntrance:50148801,IDFM:474064,1,1,39.75,50,,,,,
IDFM:StopPlaceEntrance:50148801:474059,IDFM:StopPlaceEntrance:50148801,IDFM:474059,1,1,47.4,60,,,,,
IDFM:StopPlaceEntrance:50148801:472552,IDFM:StopPlaceEntrance:50148801,IDFM:472552,1,1,66.57,84,,,,,
IDFM:StopPlaceEntrance:50148801:470780,IDFM:StopPlaceEntrance:50148801,IDFM:470780,1,1,78.61,100,,,,,
IDFM:StopPlaceEntrance:50148801:472550,IDFM:StopPlaceEntrance:50148801,IDFM:472550,1,1,85.06,108,,,,,
IDFM:StopPlaceEntrance:50148603:472552,IDFM:StopPlaceEntrance:50148603,IDFM:472552,1,1,25.87,32,,,,,
IDFM:StopPlaceEntrance:50148603:470780,IDFM:StopPlaceEntrance:50148603,IDFM:470780,1,1,29.93,38,,,,,
IDFM:StopPlaceEntrance:50148603:472550,IDFM:StopPlaceEntrance:50148603,IDFM:472550,1,1,33.86,43,,,,,
IDFM:StopPlaceEntrance:50148603:474059,IDFM:StopPlaceEntrance:50148603,IDFM:474059,1,1,36.33,46,,,,,
IDFM:StopPlaceEntrance:50148603:474064,IDFM:StopPlaceEntrance:50148603,IDFM:474064,1,1,43.13,54,,,,,
IDFM:StopPlaceEntrance:50171279:472393,IDFM:StopPlaceEntrance:50171279,IDFM:472393,1,1,25.32,32,,,,,
IDFM:StopPlaceEntrance:50171279:472958,IDFM:StopPlaceEntrance:50171279,IDFM:472958,1,1,27.94,35,,,,,
IDFM:StopPlaceEntrance:50171279:471450,IDFM:StopPlaceEntrance:50171279,IDFM:471450,1,1,30.72,39,,,,,
IDFM:StopPlaceEntrance:50170544:472393,IDFM:StopPlaceEntrance:50170544,IDFM:472393,1,1,18.57,23,,,,,
IDFM:StopPlaceEntrance:50170544:471450,IDFM:StopPlaceEntrance:50170544,IDFM:471450,1,1,34.64,44,,,,,
IDFM:StopPlaceEntrance:50170544:472958,IDFM:StopPlaceEntrance:50170544,IDFM:472958,1,1,38.89,49,,,,,
IDFM:StopPlaceEntrance:50148839:474000,IDFM:StopPlaceEntrance:50148839,IDFM:474000,1,1,93.38,118,,,,,
IDFM:StopPlaceEntrance:50148839:473998,IDFM:StopPlaceEntrance:50148839,IDFM:473998,1,1,93.73,119,,,,,
IDFM:StopPlaceEntrance:50148570:474000,IDFM:StopPlaceEntrance:50148570,IDFM:474000,1,1,100.11,127,,,,,
IDFM:StopPlaceEntrance:50148570:473998,IDFM:StopPlaceEntrance:50148570,IDFM:473998,1,1,100.52,128,,,,,
IDFM:StopPlaceEntrance:50148838:474000,IDFM:StopPlaceEntrance:50148838,IDFM:474000,1,1,80.77,102,,,,,
IDFM:StopPlaceEntrance:50148838:473998,IDFM:StopPlaceEntrance:50148838,IDFM:473998,1,1,82.26,104,,,,,
IDFM:StopPlaceEntrance:50170510:471361,IDFM:StopPlaceEntrance:50170510,IDFM:471361,1,1,40.22,51,,,,,
IDFM:StopPlaceEntrance:50170510:471862,IDFM:StopPlaceEntrance:50170510,IDFM:471862,1,1,52.43,66,,,,,
IDFM:StopPlaceEntrance:50170511:471361,IDFM:StopPlaceEntrance:50170511,IDFM:471361,1,1,29.36,37,,,,,
IDFM:StopPlaceEntrance:50170511:471862,IDFM:StopPlaceEntrance:50170511,IDFM:471862,1,1,41.1,52,,,,,
IDFM:StopPlaceEntrance:50170886:471361,IDFM:StopPlaceEntrance:50170886,IDFM:471361,1,1,141.27,179,,,,,
IDFM:StopPlaceEntrance:50170886:471862,IDFM:StopPlaceEntrance:50170886,IDFM:471862,1,1,151.05,192,,,,,
IDFM:StopPlaceEntrance:50170508:471361,IDFM:StopPlaceEntrance:50170508,IDFM:471361,1,1,56.82,72,,,,,
IDFM:StopPlaceEntrance:50170508:471862,IDFM:StopPlaceEntrance:50170508,IDFM:471862,1,1,68.74,87,,,,,
IDFM:StopPlaceEntrance:50170509:471361,IDFM:StopPlaceEntrance:50170509,IDFM:471361,1,1,63.61,81,,,,,
IDFM:StopPlaceEntrance:50170509:471862,IDFM:StopPlaceEntrance:50170509,IDFM:471862,1,1,74.69,95,,,,,
IDFM:StopPlaceEntrance:50170512:470799,IDFM:StopPlaceEntrance:50170512,IDFM:470799,1,1,46.41,59,,,,,
IDFM:StopPlaceEntrance:50170512:472460,IDFM:StopPlaceEntrance:50170512,IDFM:472460,1,1,88.68,112,,,,,
IDFM:StopPlaceEntrance:50170512:472806,IDFM:StopPlaceEntrance:50170512,IDFM:472806,1,1,90.94,115,,,,,
IDFM:StopPlaceEntrance:50170512:471373,IDFM:StopPlaceEntrance:50170512,IDFM:471373,1,1,106.46,135,,,,,
IDFM:StopPlaceEntrance:50171244:472806,IDFM:StopPlaceEntrance:50171244,IDFM:472806,1,1,65.63,83,,,,,
IDFM:StopPlaceEntrance:50171244:472460,IDFM:StopPlaceEntrance:50171244,IDFM:472460,1,1,66.94,85,,,,,
IDFM:StopPlaceEntrance:50171244:470799,IDFM:StopPlaceEntrance:50171244,IDFM:470799,1,1,69.72,88,,,,,
IDFM:StopPlaceEntrance:50171244:471373,IDFM:StopPlaceEntrance:50171244,IDFM:471373,1,1,123.43,157,,,,,
IDFM:StopPlaceEntrance:50170513:470799,IDFM:StopPlaceEntrance:50170513,IDFM:470799,1,1,61.49,78,,,,,
IDFM:StopPlaceEntrance:50170513:472460,IDFM:StopPlaceEntrance:50170513,IDFM:472460,1,1,78.18,99,,,,,
IDFM:StopPlaceEntrance:50170513:472806,IDFM:StopPlaceEntrance:50170513,IDFM:472806,1,1,81.57,103,,,,,
IDFM:StopPlaceEntrance:50170513:471373,IDFM:StopPlaceEntrance:50170513,IDFM:471373,1,1,121.56,154,,,,,
IDFM:StopPlaceEntrance:50171281:471373,IDFM:StopPlaceEntrance:50171281,IDFM:471373,1,1,120.29,153,,,,,
IDFM:StopPlaceEntrance:50171281:470799,IDFM:StopPlaceEntrance:50171281,IDFM:470799,1,1,178.87,227,,,,,
IDFM:StopPlaceEntrance:50171281:472806,IDFM:StopPlaceEntrance:50171281,IDFM:472806,1,1,308.98,393,,,,,
IDFM:StopPlaceEntrance:50171281:472460,IDFM:StopPlaceEntrance:50171281,IDFM:472460,1,1,309.22,393,,,,,
IDFM:StopPlaceEntrance:50170165:472314,IDFM:StopPlaceEntrance:50170165,IDFM:472314,1,1,114.51,145,,,,,
IDFM:StopPlaceEntrance:50170165:470893,IDFM:StopPlaceEntrance:50170165,IDFM:470893,1,1,117.23,149,,,,,
IDFM:StopPlaceEntrance:50170165:471963,IDFM:StopPlaceEntrance:50170165,IDFM:471963,1,1,124.04,158,,,,,
IDFM:StopPlaceEntrance:50170165:470707,IDFM:StopPlaceEntrance:50170165,IDFM:470707,1,1,124.17,158,,,,,
IDFM:StopPlaceEntrance:50170166:472314,IDFM:StopPlaceEntrance:50170166,IDFM:472314,1,1,125.43,159,,,,,
IDFM:StopPlaceEntrance:50170166:470893,IDFM:StopPlaceEntrance:50170166,IDFM:470893,1,1,130.78,166,,,,,
IDFM:StopPlaceEntrance:50170166:470707,IDFM:StopPlaceEntrance:50170166,IDFM:470707,1,1,136.4,173,,,,,
IDFM:StopPlaceEntrance:50170166:471963,IDFM:StopPlaceEntrance:50170166,IDFM:471963,1,1,136.65,174,,,,,
IDFM:StopPlaceEntrance:50170167:472314,IDFM:StopPlaceEntrance:50170167,IDFM:472314,1,1,123.01,156,,,,,
IDFM:StopPlaceEntrance:50170167:470893,IDFM:StopPlaceEntrance:50170167,IDFM:470893,1,1,134.43,171,,,,,
IDFM:StopPlaceEntrance:50170167:470707,IDFM:StopPlaceEntrance:50170167,IDFM:470707,1,1,136.45,173,,,,,
IDFM:StopPlaceEntrance:50170167:471963,IDFM:StopPlaceEntrance:50170167,IDFM:471963,1,1,137.63,175,,,,,
IDFM:StopPlaceEntrance:50170696:471442,IDFM:StopPlaceEntrance:50170696,IDFM:471442,1,1,59.03,75,,,,,
IDFM:StopPlaceEntrance:50170696:471493,IDFM:StopPlaceEntrance:50170696,IDFM:471493,1,1,65.49,83,,,,,
IDFM:StopPlaceEntrance:50170697:471442,IDFM:StopPlaceEntrance:50170697,IDFM:471442,1,1,26.02,33,,,,,
IDFM:StopPlaceEntrance:50170697:471493,IDFM:StopPlaceEntrance:50170697,IDFM:471493,1,1,33.06,42,,,,,
IDFM:StopPlaceEntrance:50170698:471442,IDFM:StopPlaceEntrance:50170698,IDFM:471442,1,1,43.93,55,,,,,
IDFM:StopPlaceEntrance:50170698:471493,IDFM:StopPlaceEntrance:50170698,IDFM:471493,1,1,50.36,64,,,,,
IDFM:StopPlaceEntrance:50170159:471493,IDFM:StopPlaceEntrance:50170159,IDFM:471493,1,1,39.45,50,,,,,
IDFM:StopPlaceEntrance:50170159:471442,IDFM:StopPlaceEntrance:50170159,IDFM:471442,1,1,41.08,52,,,,,
IDFM:StopPlaceEntrance:50171235:470843,IDFM:StopPlaceEntrance:50171235,IDFM:470843,1,1,122.76,156,,,,,
IDFM:StopPlaceEntrance:50171235:472108,IDFM:StopPlaceEntrance:50171235,IDFM:472108,1,1,126.03,160,,,,,
IDFM:StopPlaceEntrance:50171235:471601,IDFM:StopPlaceEntrance:50171235,IDFM:471601,1,1,158.82,202,,,,,
IDFM:StopPlaceEntrance:50171235:472106,IDFM:StopPlaceEntrance:50171235,IDFM:472106,1,1,160.83,204,,,,,
IDFM:StopPlaceEntrance:50171235:471491,IDFM:StopPlaceEntrance:50171235,IDFM:471491,1,1,163.55,208,,,,,
IDFM:StopPlaceEntrance:50171235:471989,IDFM:StopPlaceEntrance:50171235,IDFM:471989,1,1,165.88,211,,,,,
IDFM:StopPlaceEntrance:50171232:470843,IDFM:StopPlaceEntrance:50171232,IDFM:470843,1,1,57.61,73,,,,,
IDFM:StopPlaceEntrance:50171232:472108,IDFM:StopPlaceEntrance:50171232,IDFM:472108,1,1,62.72,79,,,,,
IDFM:StopPlaceEntrance:50171232:471601,IDFM:StopPlaceEntrance:50171232,IDFM:471601,1,1,96.96,123,,,,,
IDFM:StopPlaceEntrance:50171232:472106,IDFM:StopPlaceEntrance:50171232,IDFM:472106,1,1,101.7,129,,,,,
IDFM:StopPlaceEntrance:50171232:471491,IDFM:StopPlaceEntrance:50171232,IDFM:471491,1,1,106.75,135,,,,,
IDFM:StopPlaceEntrance:50171232:471989,IDFM:StopPlaceEntrance:50171232,IDFM:471989,1,1,112.2,142,,,,,
IDFM:StopPlaceEntrance:50171234:472108,IDFM:StopPlaceEntrance:50171234,IDFM:472108,1,1,76.32,97,,,,,
IDFM:StopPlaceEntrance:50171234:471989,IDFM:StopPlaceEntrance:50171234,IDFM:471989,1,1,76.48,97,,,,,
IDFM:StopPlaceEntrance:50171234:470843,IDFM:StopPlaceEntrance:50171234,IDFM:470843,1,1,79.15,100,,,,,
IDFM:StopPlaceEntrance:50171234:471491,IDFM:StopPlaceEntrance:50171234,IDFM:471491,1,1,80,101,,,,,
IDFM:StopPlaceEntrance:50171234:472106,IDFM:StopPlaceEntrance:50171234,IDFM:472106,1,1,82.42,104,,,,,
IDFM:StopPlaceEntrance:50171234:471601,IDFM:StopPlaceEntrance:50171234,IDFM:471601,1,1,86.3,109,,,,,
IDFM:StopPlaceEntrance:50170690:471989,IDFM:StopPlaceEntrance:50170690,IDFM:471989,1,1,70.66,90,,,,,
IDFM:StopPlaceEntrance:50170690:472108,IDFM:StopPlaceEntrance:50170690,IDFM:472108,1,1,71.7,91,,,,,
IDFM:StopPlaceEntrance:50170690:471491,IDFM:StopPlaceEntrance:50170690,IDFM:471491,1,1,74.19,94,,,,,
IDFM:StopPlaceEntrance:50170690:470843,IDFM:StopPlaceEntrance:50170690,IDFM:470843,1,1,74.76,95,,,,,
IDFM:StopPlaceEntrance:50170690:472106,IDFM:StopPlaceEntrance:50170690,IDFM:472106,1,1,76.65,97,,,,,
IDFM:StopPlaceEntrance:50170690:471601,IDFM:StopPlaceEntrance:50170690,IDFM:471601,1,1,80.62,102,,,,,
IDFM:StopPlaceEntrance:50170689:471989,IDFM:StopPlaceEntrance:50170689,IDFM:471989,1,1,47.47,60,,,,,
IDFM:StopPlaceEntrance:50170689:471491,IDFM:StopPlaceEntrance:50170689,IDFM:471491,1,1,51.6,65,,,,,
IDFM:StopPlaceEntrance:50170689:472106,IDFM:StopPlaceEntrance:50170689,IDFM:472106,1,1,54.8,69,,,,,
IDFM:StopPlaceEntrance:50170689:472108,IDFM:StopPlaceEntrance:50170689,IDFM:472108,1,1,58.6,74,,,,,
IDFM:StopPlaceEntrance:50170689:471601,IDFM:StopPlaceEntrance:50170689,IDFM:471601,1,1,59.67,76,,,,,
IDFM:StopPlaceEntrance:50170689:470843,IDFM:StopPlaceEntrance:50170689,IDFM:470843,1,1,62.92,80,,,,,
IDFM:StopPlaceEntrance:50170390:471989,IDFM:StopPlaceEntrance:50170390,IDFM:471989,1,1,7.8,9,,,,,
IDFM:StopPlaceEntrance:50170390:471491,IDFM:StopPlaceEntrance:50170390,IDFM:471491,1,1,16.38,20,,,,,
IDFM:StopPlaceEntrance:50170390:472106,IDFM:StopPlaceEntrance:50170390,IDFM:472106,1,1,23.4,29,,,,,
IDFM:StopPlaceEntrance:50170390:471601,IDFM:StopPlaceEntrance:50170390,IDFM:471601,1,1,31.2,39,,,,,
IDFM:StopPlaceEntrance:50170390:472108,IDFM:StopPlaceEntrance:50170390,IDFM:472108,1,1,56.86,72,,,,,
IDFM:StopPlaceEntrance:50170390:470843,IDFM:StopPlaceEntrance:50170390,IDFM:470843,1,1,62.47,79,,,,,
IDFM:StopPlaceEntrance:50170482:470975,IDFM:StopPlaceEntrance:50170482,IDFM:470975,1,1,85.87,109,,,,,
IDFM:StopPlaceEntrance:50170482:471747,IDFM:StopPlaceEntrance:50170482,IDFM:471747,1,1,90.9,115,,,,,
IDFM:StopPlaceEntrance:50170232:472932,IDFM:StopPlaceEntrance:50170232,IDFM:472932,1,1,13.38,17,,,,,
IDFM:StopPlaceEntrance:50170232:472439,IDFM:StopPlaceEntrance:50170232,IDFM:472439,1,1,17.21,21,,,,,
IDFM:StopPlaceEntrance:50148634:473906,IDFM:StopPlaceEntrance:50148634,IDFM:473906,1,1,55.22,70,,,,,
IDFM:StopPlaceEntrance:50148634:473905,IDFM:StopPlaceEntrance:50148634,IDFM:473905,1,1,56.92,72,,,,,
IDFM:StopPlaceEntrance:50148796:473905,IDFM:StopPlaceEntrance:50148796,IDFM:473905,1,1,56.51,71,,,,,
IDFM:StopPlaceEntrance:50148796:473906,IDFM:StopPlaceEntrance:50148796,IDFM:473906,1,1,57.3,72,,,,,
IDFM:StopPlaceEntrance:50170476:471993,IDFM:StopPlaceEntrance:50170476,IDFM:471993,1,1,63.77,81,,,,,
IDFM:StopPlaceEntrance:50170476:472011,IDFM:StopPlaceEntrance:50170476,IDFM:472011,1,1,66.16,84,,,,,
IDFM:StopPlaceEntrance:50170792:472011,IDFM:StopPlaceEntrance:50170792,IDFM:472011,1,1,47.96,61,,,,,
IDFM:StopPlaceEntrance:50170792:471993,IDFM:StopPlaceEntrance:50170792,IDFM:471993,1,1,53.31,67,,,,,
