trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1-5916-1C7-0083,07:04:00,07:04:00,830012852,4,,,,,1
1-5293-1C8-0083,11:20:00,11:20:00,830012807,1,,,,,1
1-5293-1C8-0083,11:52:00,11:53:00,830012816,2,,,,,1
1-5293-1C8-0083,12:10:00,12:12:00,830012862,3,,,,,1
1-5293-1C8-0083,12:27:00,12:28:00,830012860,4,,,,,1
1-5293-1C8-0083,12:37:00,12:38:00,830012859,5,,,,,1
1-5293-1C8-0083,12:50:00,12:51:00,830012857,6,,,,,1
1-5293-1C8-0083,12:58:00,12:59:00,830012896,7,,,,,1
1-5293-1C8-0083,13:10:00,13:10:00,830012902,8,,,,,1
1-5293-1C9-0083,11:20:00,11:20:00,830012807,1,,,,,1
1-5293-1C9-0083,11:52:00,11:53:00,830012816,2,,,,,1
1-5293-1C9-0083,12:10:00,12:12:00,830012862,3,,,,,1
1-5293-1C9-0083,12:27:00,12:28:00,830012860,4,,,,,1
1-5293-1C9-0083,12:37:00,12:38:00,830012859,5,,,,,1
1-5293-1C9-0083,12:50:00,12:51:00,830012857,6,,,,,1
1-5293-1C9-0083,12:58:00,12:59:00,830012896,7,,,,,1
1-5293-1C9-0083,13:10:00,13:11:00,830012902,8,,,,,1
1-5293-1C9-0083,13:16:00,13:16:00,830012855,9,,,,,1
1-5291-1CA-0083,16:30:00,16:30:00,830012807,1,,,,,1
1-5291-1CA-0083,16:53:00,16:54:00,830012816,2,,,,,1
1-5291-1CA-0083,17:12:00,17:18:00,830012862,3,,,,,1
1-5291-1CA-0083,17:34:00,17:35:00,830012860,4,,,,,1
1-5291-1CA-0083,17:44:00,17:45:00,830012859,5,,,,,1
1-5291-1CA-0083,17:57:00,17:58:00,830012857,6,,,,,1
1-5291-1CA-0083,18:05:00,18:06:00,830012896,7,,,,,1
1-5291-1CA-0083,18:17:00,18:17:00,830012902,8,,,,,1
1-5291-1CB-0083,16:30:00,16:30:00,830012807,1,,,,,1
1-5291-1CB-0083,16:53:00,16:54:00,830012816,2,,,,,1
1-5291-1CB-0083,17:12:00,17:18:00,830012862,3,,,,,1
1-5291-1CB-0083,17:34:00,17:35:00,830012860,4,,,,,1
1-5291-1CB-0083,17:44:00,17:45:00,830012859,5,,,,,1
1-5291-1CB-0083,17:57:00,17:58:00,830012857,6,,,,,1
1-5291-1CB-0083,18:05:00,18:06:00,830012896,7,,,,,1
1-5291-1CB-0083,18:17:00,18:18:00,830012902,8,,,,,1
1-5291-1CB-0083,18:23:00,18:23:00,830012855,9,,,,,1
1-5289-1CC-0083,16:28:00,16:28:00,830012807,1,,,,,1
1-5289-1CC-0083,16:51:00,16:52:00,830012816,2,,,,,1
1-5289-1CC-0083,17:08:00,17:14:00,830012862,3,,,,,1
1-5289-1CC-0083,17:29:00,17:30:00,830012860,4,,,,,1
1-5289-1CC-0083,17:39:00,17:40:00,830012859,5,,,,,1
1-5289-1CC-0083,17:52:00,17:53:00,830012857,6,,,,,1
1-5289-1CC-0083,18:18:00,18:18:00,830012902,7,,,,,1
1-5289-1CD-0083,16:28:00,16:28:00,830012807,1,,,,,1
1-5289-1CD-0083,16:51:00,16:52:00,830012816,2,,,,,1
1-5289-1CD-0083,17:08:00,17:14:00,830012862,3,,,,,1
1-5289-1CD-0083,17:29:00,17:30:00,830012860,4,,,,,1
1-5289-1CD-0083,17:39:00,17:40:00,830012859,5,,,,,1
1-5289-1CD-0083,17:52:00,17:53:00,830012857,6,,,,,1
1-5289-1CD-0083,18:18:00,18:19:00,830012902,7,,,,,1
1-5289-1CD-0083,18:25:00,18:25:00,830012855,8,,,,,1
1-5285-1CE-0083,06:00:00,06:00:00,830012807,1,,,,,1
1-5285-1CE-0083,06:21:00,06:22:00,830012816,2,,,,,1
1-5285-1CE-0083,06:39:00,06:44:00,830012862,3,,,,,1
1-5285-1CE-0083,06:59:00,07:00:00,830012860,4,,,,,1
1-5285-1CE-0083,07:09:00,07:10:00,830012859,5,,,,,1
1-5285-1CE-0083,07:22:00,07:23:00,830012857,6,,,,,1
1-5285-1CE-0083,07:31:00,07:32:00,830012896,7,,,,,1
1-5285-1CE-0083,07:42:00,07:42:00,830012902,8,,,,,1
1-5285-1CF-0083,06:00:00,06:00:00,830012807,1,,,,,1
1-5285-1CF-0083,06:21:00,06:22:00,830012816,2,,,,,1
1-5285-1CF-0083,06:39:00,06:44:00,830012862,3,,,,,1
1-5285-1CF-0083,06:59:00,07:00:00,830012860,4,,,,,1
1-5285-1CF-0083,07:09:00,07:10:00,830012859,5,,,,,1
1-5285-1CF-0083,07:22:00,07:23:00,830012857,6,,,,,1
1-5285-1CF-0083,07:31:00,07:32:00,830012896,7,,,,,1
1-5285-1CF-0083,07:42:00,07:43:00,830012902,8,,,,,1
1-5285-1CF-0083,07:47:00,07:47:00,830012855,9,,,,,1
1-5283-1D0-0083,20:15:00,20:15:00,830012855,1,,,,,1
1-5283-1D0-0083,20:17:00,20:18:00,830012902,2,,,,,1
1-5283-1D0-0083,20:28:00,20:29:00,830012896,3,,,,,1
1-5283-1D0-0083,20:41:00,20:42:00,830012857,4,,,,,1
1-5283-1D0-0083,20:54:00,20:55:00,830012859,5,,,,,1
1-5283-1D0-0083,21:03:00,21:04:00,830012860,6,,,,,1
1-5283-1D0-0083,21:23:00,21:28:00,830012862,7,,,,,1
1-5283-1D0-0083,21:43:00,21:44:00,830012816,8,,,,,1
1-5283-1D0-0083,22:09:00,22:09:00,830012807,9,,,,,1
1-5283-1D1-0083,20:18:00,20:18:00,830012902,1,,,,,1
1-5283-1D1-0083,20:28:00,20:29:00,830012896,2,,,,,1
1-5283-1D1-0083,20:41:00,20:42:00,830012857,3,,,,,1
1-5283-1D1-0083,20:54:00,20:55:00,830012859,4,,,,,1
1-5283-1D1-0083,21:03:00,21:04:00,830012860,5,,,,,1
1-5283-1D1-0083,21:23:00,21:28:00,830012862,6,,,,,1
1-5283-1D1-0083,21:43:00,21:44:00,830012816,7,,,,,1
1-5283-1D1-0083,22:09:00,22:09:00,830012807,8,,,,,1
1-5281-1D2-0083,20:18:00,20:18:00,830012855,1,,,,,1
1-5281-1D2-0083,20:20:00,20:21:00,830012902,2,,,,,1
1-5281-1D2-0083,20:32:00,20:33:00,830012896,3,,,,,1
1-5281-1D2-0083,20:45:00,20:46:00,830012857,4,,,,,1
1-5281-1D2-0083,20:58:00,20:59:00,830012859,5,,,,,1
1-5281-1D2-0083,21:06:00,21:07:00,830012860,6,,,,,1
1-5281-1D2-0083,21:24:00,21:30:00,830012862,7,,,,,1
1-5281-1D2-0083,21:45:00,21:46:00,830012816,8,,,,,1
1-5281-1D2-0083,22:10:00,22:10:00,830012807,9,,,,,1
1-5281-1D3-0083,20:21:00,20:21:00,830012902,1,,,,,1
1-5281-1D3-0083,20:32:00,20:33:00,830012896,2,,,,,1
1-5281-1D3-0083,20:45:00,20:46:00,830012857,3,,,,,1
1-5281-1D3-0083,20:58:00,20:59:00,830012859,4,,,,,1
1-5281-1D3-0083,21:06:00,21:07:00,830012860,5,,,,,1
1-5281-1D3-0083,21:24:00,21:30:00,830012862,6,,,,,1
1-5281-1D3-0083,21:45:00,21:46:00,830012816,7,,,,,1
1-5281-1D3-0083,22:10:00,22:10:00,830012807,8,,,,,1
1-5279-1D4-0083,14:15:00,14:15:00,830012855,1,,,,,1
1-5279-1D4-0083,14:17:00,14:18:00,830012902,2,,,,,1
1-5279-1D4-0083,14:29:00,14:30:00,830012896,3,,,,,1
1-5279-1D4-0083,14:38:00,14:39:00,830012857,4,,,,,1
1-5279-1D4-0083,14:51:00,14:52:00,830012859,5,,,,,1
1-5279-1D4-0083,15:00:00,15:01:00,830012860,6,,,,,1
1-5279-1D4-0083,15:20:00,15:22:00,830012862,7,,,,,1
1-5279-1D4-0083,15:37:00,15:38:00,830012816,8,,,,,1
1-5279-1D4-0083,16:03:00,16:03:00,830012807,9,,,,,1
1-5279-1D5-0083,14:18:00,14:18:00,830012902,1,,,,,1
1-5279-1D5-0083,14:29:00,14:30:00,830012896,2,,,,,1
1-5279-1D5-0083,14:38:00,14:39:00,830012857,3,,,,,1
1-5279-1D5-0083,14:51:00,14:52:00,830012859,4,,,,,1
1-5279-1D5-0083,15:00:00,15:01:00,830012860,5,,,,,1
1-5279-1D5-0083,15:20:00,15:22:00,830012862,6,,,,,1
1-5279-1D5-0083,15:37:00,15:38:00,830012816,7,,,,,1
1-5279-1D5-0083,16:03:00,16:03:00,830012807,8,,,,,1
1-5277-1D6-0083,14:10:00,14:10:00,830012855,1,,,,,1
1-5277-1D6-0083,14:12:00,14:13:00,830012902,2,,,,,1
1-5277-1D6-0083,14:23:00,14:24:00,830012896,3,,,,,1
1-5277-1D6-0083,14:33:00,14:34:00,830012857,4,,,,,1
1-5277-1D6-0083,14:46:00,14:47:00,830012859,5,,,,,1
1-5277-1D6-0083,14:55:00,14:56:00,830012860,6,,,,,1
1-5277-1D6-0083,15:14:00,15:21:00,830012862,7,,,,,1
1-5277-1D6-0083,15:36:00,15:37:00,830012816,8,,,,,1
1-5277-1D6-0083,16:01:00,16:01:00,830012807,9,,,,,1
1-5277-1D7-0083,14:13:00,14:13:00,830012902,1,,,,,1
1-5277-1D7-0083,14:23:00,14:24:00,830012896,2,,,,,1
1-5277-1D7-0083,14:33:00,14:34:00,830012857,3,,,,,1
1-5277-1D7-0083,14:46:00,14:47:00,830012859,4,,,,,1
1-5277-1D7-0083,14:55:00,14:56:00,830012860,5,,,,,1
1-5277-1D7-0083,15:14:00,15:21:00,830012862,6,,,,,1
1-5277-1D7-0083,15:36:00,15:37:00,830012816,7,,,,,1
1-5277-1D7-0083,16:01:00,16:01:00,830012807,8,,,,,1
1-5275-1D8-0083,13:30:00,13:30:00,830012855,1,,,,,1
1-5275-1D8-0083,13:33:00,13:34:00,830012902,2,,,,,1
1-5275-1D8-0083,13:44:00,13:45:00,830012896,3,,,,,1
1-5275-1D8-0083,13:57:00,13:58:00,830012857,4,,,,,1
1-5275-1D8-0083,14:11:00,14:12:00,830012859,5,,,,,1
1-5275-1D8-0083,14:20:00,14:21:00,830012860,6,,,,,1
1-5275-1D8-0083,14:39:00,14:41:00,830012862,7,,,,,1
1-5275-1D8-0083,14:57:00,15:02:00,830012816,8,,,,,1
1-5275-1D8-0083,15:26:00,15:26:00,830012807,9,,,,,1
1-5275-1D9-0083,13:34:00,13:34:00,830012902,1,,,,,1
1-5275-1D9-0083,13:44:00,13:45:00,830012896,2,,,,,1
1-5275-1D9-0083,13:57:00,13:58:00,830012857,3,,,,,1
1-5275-1D9-0083,14:11:00,14:12:00,830012859,4,,,,,1
1-5275-1D9-0083,14:20:00,14:21:00,830012860,5,,,,,1
1-5275-1D9-0083,14:39:00,14:41:00,830012862,6,,,,,1
1-5275-1D9-0083,14:57:00,15:02:00,830012816,7,,,,,1
1-5275-1D9-0083,15:26:00,15:26:00,830012807,8,,,,,1
1-5273-1DA-0083,10:04:00,10:04:00,830012855,1,,,,,1
1-5273-1DA-0083,10:06:00,10:07:00,830012902,2,,,,,1
1-5273-1DA-0083,10:44:00,10:45:00,830012860,3,,,,,1
1-5273-1DA-0083,11:03:00,11:09:00,830012862,4,,,,,1
1-5273-1DA-0083,11:24:00,11:25:00,830012816,5,,,,,1
1-5273-1DA-0083,11:49:00,11:49:00,830012807,6,,,,,1
1-5273-1DB-0083,10:07:00,10:07:00,830012902,1,,,,,1
1-5273-1DB-0083,10:44:00,10:45:00,830012860,2,,,,,1
1-5273-1DB-0083,11:03:00,11:09:00,830012862,3,,,,,1
1-5273-1DB-0083,11:24:00,11:25:00,830012816,4,,,,,1
1-5273-1DB-0083,11:49:00,11:49:00,830012807,5,,,,,1
1-5271-1DC-0083,09:46:00,09:46:00,830012855,1,,,,,1
1-5271-1DC-0083,09:49:00,09:50:00,830012902,2,,,,,1
1-5271-1DC-0083,10:19:00,10:20:00,830012857,3,,,,,1
1-5271-1DC-0083,10:33:00,10:34:00,830012859,4,,,,,1
1-5271-1DC-0083,10:41:00,10:42:00,830012860,5,,,,,1
1-5271-1DC-0083,11:01:00,11:05:00,830012862,6,,,,,1
1-5271-1DC-0083,11:21:00,11:22:00,830012816,7,,,,,1
1-5271-1DC-0083,11:47:00,11:47:00,830012807,8,,,,,1
1-5271-1DD-0083,09:50:00,09:50:00,830012902,1,,,,,1
1-5271-1DD-0083,10:19:00,10:20:00,830012857,2,,,,,1
1-5271-1DD-0083,10:33:00,10:34:00,830012859,3,,,,,1
1-5271-1DD-0083,10:41:00,10:42:00,830012860,4,,,,,1
1-5271-1DD-0083,11:01:00,11:05:00,830012862,5,,,,,1
1-5271-1DD-0083,11:21:00,11:22:00,830012816,6,,,,,1
1-5271-1DD-0083,11:47:00,11:47:00,830012807,7,,,,,1
1-5173-1DE-0083,20:31:00,20:31:00,830012807,1,,,,,1
1-5173-1DE-0083,20:54:00,20:55:00,830012816,2,,,,,1
1-5173-1DE-0083,21:20:00,21:20:00,830012862,3,,,,,1
1-5171-1DF-0083,20:39:00,20:39:00,830012807,1,,,,,1
1-5171-1DF-0083,21:03:00,21:04:00,830012816,2,,,,,1
1-5171-1DF-0083,21:20:00,21:20:00,830012862,3,,,,,1
1-5169-1E0-0083,18:15:00,18:15:00,830012807,1,,,,,1
1-5169-1E0-0083,18:38:00,18:39:00,830012816,2,,,,,1
1-5169-1E0-0083,18:55:00,18:55:00,830012862,3,,,,,1
1-5168-1E1-0083,06:45:00,06:45:00,830012862,1,,,,,1
1-5168-1E1-0083,07:09:00,07:10:00,830012816,2,,,,,1
1-5168-1E1-0083,07:35:00,07:43:00,830012807,3,,,,,1
1-5168-1E1-0083,08:01:00,08:02:00,830012802,4,,,,,1
1-5168-1E1-0083,08:04:00,08:04:00,830012818,5,,,,,1
1-5167-1E2-0083,09:24:00,09:24:00,830012807,1,,,,,1
1-5167-1E2-0083,09:56:00,09:57:00,830012816,2,,,,,1
1-5167-1E2-0083,10:13:00,10:13:00,830012862,3,,,,,1
1-5166-1E3-0083,19:54:00,19:54:00,830012862,1,,,,,1
1-5166-1E3-0083,20:31:00,20:31:00,830012807,2,,,,,1
1-5165-1E4-0083,08:26:00,08:26:00,830012807,1,,,,,1
1-5165-1E4-0083,08:49:00,08:50:00,830012816,2,,,,,1
1-5165-1E4-0083,09:06:00,09:06:00,830012862,3,,,,,1
1-5164-1E5-0083,19:03:00,19:03:00,830012862,1,,,,,1
1-5164-1E5-0083,19:19:00,19:24:00,830012816,2,,,,,1
1-5164-1E5-0083,19:48:00,19:48:00,830012807,3,,,,,1
1-5163-1E6-0083,08:18:00,08:18:00,830012807,1,,,,,1
1-5163-1E6-0083,08:42:00,08:43:00,830012816,2,,,,,1
1-5163-1E6-0083,08:59:00,08:59:00,830012862,3,,,,,1
1-5162-1E7-0083,09:10:00,09:10:00,830012862,1,,,,,1
1-5162-1E7-0083,09:26:00,09:27:00,830012816,2,,,,,1
1-5162-1E7-0083,09:51:00,09:51:00,830012807,3,,,,,1
1-5160-1E8-0083,07:45:00,07:45:00,830012862,1,,,,,1
1-5160-1E8-0083,08:00:00,08:01:00,830012816,2,,,,,1
1-5160-1E8-0083,08:24:00,08:24:00,830012807,3,,,,,1
1-4940-1E9-0083,13:24:00,13:24:00,830012891,1,,,,,1
1-4940-1E9-0083,13:30:00,13:31:00,830012819,2,,,,,1
1-4940-1E9-0083,13:39:00,13:40:00,830012888,3,,,,,1
1-4940-1E9-0083,14:05:00,14:06:00,830012882,4,,,,,1
1-4940-1E9-0083,14:17:00,14:18:00,830012880,5,,,,,1
1-4940-1E9-0083,14:24:00,14:25:00,830012879,6,,,,,1
1-4940-1E9-0083,14:36:00,14:38:00,830012878,7,,,,,1
1-4940-1E9-0083,14:46:00,14:47:00,830012876,8,,,,,1
1-4940-1E9-0083,15:03:00,15:04:00,830012874,9,,,,,1
1-4940-1E9-0083,15:11:00,15:12:00,830012873,10,,,,,1
1-4940-1E9-0083,15:21:00,15:22:00,830012872,11,,,,,1
1-4940-1E9-0083,15:35:00,15:35:00,830012869,12,,,,,1
1-4939-1EA-0083,17:29:00,17:29:00,830012869,1,,,,,1
1-4939-1EA-0083,17:39:00,17:40:00,830012872,2,,,,,1
1-4939-1EA-0083,17:49:00,17:50:00,830012873,3,,,,,1
1-4939-1EA-0083,17:59:00,18:04:00,830012874,4,,,,,1
1-4939-1EA-0083,18:17:00,18:18:00,830012876,5,,,,,1
1-4939-1EA-0083,18:29:00,18:30:00,830012878,6,,,,,1
1-4939-1EA-0083,18:41:00,18:42:00,830012879,7,,,,,1
1-4939-1EA-0083,18:48:00,18:49:00,830012880,8,,,,,1
1-4939-1EA-0083,19:08:00,19:09:00,830012882,9,,,,,1
1-4939-1EA-0083,19:17:00,19:18:00,830012885,10,,,,,1
1-4939-1EA-0083,19:23:00,19:24:00,830012886,11,,,,,1
1-4939-1EA-0083,19:28:00,19:29:00,830012887,12,,,,,1
1-4939-1EA-0083,19:40:00,19:41:00,830012888,13,,,,,1
1-4939-1EA-0083,19:47:00,19:49:00,830012819,14,,,,,1
1-4939-1EA-0083,19:56:00,19:56:00,830012891,15,,,,,1
1-4938-1EB-0083,09:30:00,09:30:00,830012891,1,,,,,1
1-4938-1EB-0083,09:35:00,09:36:00,830012819,2,,,,,1
1-4938-1EB-0083,09:43:00,09:44:00,830012888,3,,,,,1
1-4938-1EB-0083,09:50:00,09:51:00,830012887,4,,,,,1
1-4938-1EB-0083,10:00:00,10:01:00,830012886,5,,,,,1
1-4938-1EB-0083,10:06:00,10:07:00,830012885,6,,,,,1
1-4938-1EB-0083,10:16:00,10:17:00,830012882,7,,,,,1
1-4938-1EB-0083,10:26:00,10:27:00,830012880,8,,,,,1
1-4938-1EB-0083,10:32:00,10:33:00,830012879,9,,,,,1
1-4938-1EB-0083,10:44:00,10:47:00,830012878,10,,,,,1
1-4938-1EB-0083,10:54:00,10:55:00,830012876,11,,,,,1
1-4938-1EB-0083,11:10:00,11:11:00,830012874,12,,,,,1
1-4938-1EB-0083,11:19:00,11:20:00,830012873,13,,,,,1
1-4938-1EB-0083,11:29:00,11:30:00,830012872,14,,,,,1
1-4938-1EB-0083,11:43:00,11:43:00,830012869,15,,,,,1
1-4937-1EC-0083,16:32:00,16:32:00,830012869,1,,,,,1
1-4937-1EC-0083,16:44:00,16:45:00,830012872,2,,,,,1
1-4937-1EC-0083,16:54:00,16:55:00,830012873,3,,,,,1
1-4937-1EC-0083,17:05:00,17:06:00,830012874,4,,,,,1
1-4937-1EC-0083,17:20:00,17:21:00,830012876,5,,,,,1
1-4937-1EC-0083,17:30:00,17:32:00,830012878,6,,,,,1
1-4937-1EC-0083,17:43:00,17:44:00,830012879,7,,,,,1
1-4937-1EC-0083,17:51:00,17:52:00,830012880,8,,,,,1
1-4937-1EC-0083,18:04:00,18:05:00,830012882,9,,,,,1
1-4937-1EC-0083,18:13:00,18:14:00,830012885,10,,,,,1
1-4937-1EC-0083,18:19:00,18:20:00,830012886,11,,,,,1
1-4937-1EC-0083,18:24:00,18:25:00,830012887,12,,,,,1
1-4937-1EC-0083,18:37:00,18:38:00,830012888,13,,,,,1
1-4937-1EC-0083,18:42:00,18:43:00,830012889,14,,,,,1
1-4937-1EC-0083,18:47:00,18:48:00,830012890,15,,,,,1
1-4937-1EC-0083,18:51:00,18:52:00,830012819,16,,,,,1
1-4937-1EC-0083,18:58:00,18:58:00,830012891,17,,,,,1
1-4936-1ED-0083,09:22:00,09:22:00,830012891,1,,,,,1
1-4936-1ED-0083,09:27:00,09:28:00,830012819,2,,,,,1
1-4936-1ED-0083,09:35:00,09:36:00,830012888,3,,,,,1
1-4936-1ED-0083,09:42:00,09:43:00,830012887,4,,,,,1
1-4936-1ED-0083,09:52:00,09:53:00,830012886,5,,,,,1
1-4936-1ED-0083,09:58:00,09:59:00,830012885,6,,,,,1
1-4936-1ED-0083,10:08:00,10:09:00,830012882,7,,,,,1
1-4936-1ED-0083,10:20:00,10:21:00,830012880,8,,,,,1
1-4936-1ED-0083,10:27:00,10:28:00,830012879,9,,,,,1
1-4936-1ED-0083,10:47:00,10:48:00,830012878,10,,,,,1
1-4936-1ED-0083,10:56:00,10:57:00,830012876,11,,,,,1
1-4936-1ED-0083,11:12:00,11:13:00,830012874,12,,,,,1
1-4936-1ED-0083,11:21:00,11:22:00,830012873,13,,,,,1
1-4936-1ED-0083,11:31:00,11:32:00,830012872,14,,,,,1
1-4936-1ED-0083,11:44:00,11:44:00,830012869,15,,,,,1
1-4935-1EE-0083,13:41:00,13:41:00,830012869,1,,,,,1
1-4935-1EE-0083,13:52:00,13:53:00,830012872,2,,,,,1
1-4935-1EE-0083,14:03:00,14:08:00,830012873,3,,,,,1
1-4935-1EE-0083,14:15:00,14:16:00,830012874,4,,,,,1
1-4935-1EE-0083,14:35:00,14:37:00,830012878,5,,,,,1
1-4935-1EE-0083,14:49:00,14:50:00,830012879,6,,,,,1
1-4935-1EE-0083,14:56:00,14:57:00,830012880,7,,,,,1
1-4935-1EE-0083,15:16:00,15:17:00,830012882,8,,,,,1
1-4935-1EE-0083,15:42:00,15:43:00,830012888,9,,,,,1
1-4935-1EE-0083,15:50:00,15:51:00,830012819,10,,,,,1
1-4935-1EE-0083,15:59:00,15:59:00,830012891,11,,,,,1
1-4839-1EF-0083,19:04:00,19:04:00,830012807,1,,,,,1
1-4839-1EF-0083,19:27:00,19:32:00,830012816,2,,,,,1
1-4839-1EF-0083,19:49:00,19:56:00,830012862,3,,,,,1
1-4839-1EF-0083,20:14:00,20:15:00,830012866,4,,,,,1
1-4839-1EF-0083,20:21:00,20:22:00,830012867,5,,,,,1
1-4839-1EF-0083,20:47:00,20:48:00,830012869,6,,,,,1
1-4839-1EF-0083,20:59:00,21:00:00,830012872,7,,,,,1
1-4839-1EF-0083,21:09:00,21:10:00,830012873,8,,,,,1
1-4839-1EF-0083,21:36:00,21:37:00,830012878,9,,,,,1
1-4839-1EF-0083,21:48:00,21:53:00,830012879,10,,,,,1
1-4839-1EF-0083,21:59:00,22:00:00,830012880,11,,,,,1
1-4839-1EF-0083,22:11:00,22:12:00,830012882,12,,,,,1
1-4839-1EF-0083,22:20:00,22:21:00,830012885,13,,,,,1
1-4839-1EF-0083,22:26:00,22:27:00,830012886,14,,,,,1
1-4839-1EF-0083,22:36:00,22:37:00,830012887,15,,,,,1
1-4839-1EF-0083,22:43:00,22:44:00,830012888,16,,,,,1
1-4839-1EF-0083,22:47:00,22:48:00,830012889,17,,,,,1
1-4839-1EF-0083,22:52:00,22:53:00,830012890,18,,,,,1
1-4839-1EF-0083,22:56:00,22:57:00,830012819,19,,,,,1
1-4839-1EF-0083,23:01:00,23:02:00,830012810,20,,,,,1
1-4839-1EF-0083,23:07:00,23:07:00,830012891,21,,,,,1
1-4837-1F0-0083,19:00:00,19:00:00,830012807,1,,,,,1
1-4837-1F0-0083,19:22:00,19:23:00,830012816,2,,,,,1
1-4837-1F0-0083,19:54:00,19:55:00,830012866,3,,,,,1
1-4837-1F0-0083,20:01:00,20:02:00,830012867,4,,,,,1
1-4837-1F0-0083,20:19:00,20:24:00,830012869,5,,,,,1
1-4837-1F0-0083,20:35:00,20:36:00,830012872,6,,,,,1
1-4837-1F0-0083,20:45:00,20:46:00,830012873,7,,,,,1
1-4837-1F0-0083,21:14:00,21:16:00,830012878,8,,,,,1
1-4837-1F0-0083,21:26:00,21:27:00,830012879,9,,,,,1
1-4837-1F0-0083,21:33:00,21:34:00,830012880,10,,,,,1
1-4837-1F0-0083,21:45:00,21:46:00,830012882,11,,,,,1
1-4837-1F0-0083,21:54:00,21:55:00,830012885,12,,,,,1
1-4837-1F0-0083,22:00:00,22:01:00,830012886,13,,,,,1
1-4837-1F0-0083,22:05:00,22:06:00,830012887,14,,,,,1
1-4837-1F0-0083,22:19:00,22:20:00,830012888,15,,,,,1
1-4837-1F0-0083,22:28:00,22:29:00,830012819,16,,,,,1
1-4837-1F0-0083,22:36:00,22:36:00,830012891,17,,,,,1
1-4835-1F1-0083,14:37:00,14:37:00,830012807,1,,,,,1
1-4835-1F1-0083,15:00:00,15:01:00,830012816,2,,,,,1
1-4835-1F1-0083,15:18:00,15:25:00,830012862,3,,,,,1
1-4835-1F1-0083,16:04:00,16:05:00,830012869,4,,,,,1
1-4835-1F1-0083,16:48:00,16:49:00,830012878,5,,,,,1
1-4835-1F1-0083,17:13:00,17:14:00,830012882,6,,,,,1
1-4835-1F1-0083,17:41:00,17:43:00,830012819,7,,,,,1
1-4835-1F1-0083,17:50:00,17:50:00,830012891,8,,,,,1
1-4834-1F2-0083,18:25:00,18:25:00,830012891,1,,,,,1
1-4834-1F2-0083,18:29:00,18:31:00,830012819,2,,,,,1
1-4834-1F2-0083,18:57:00,18:58:00,830012882,3,,,,,1
1-4834-1F2-0083,19:15:00,19:16:00,830012880,4,,,,,1
1-4834-1F2-0083,19:21:00,19:22:00,830012879,5,,,,,1
1-4834-1F2-0083,19:35:00,19:36:00,830012878,6,,,,,1
1-4834-1F2-0083,20:02:00,20:03:00,830012873,7,,,,,1
1-4834-1F2-0083,20:22:00,20:24:00,830012869,8,,,,,1
1-4834-1F2-0083,21:36:00,21:36:00,830012807,9,,,,,1
1-4833-1F3-0083,14:31:00,14:31:00,830012807,1,,,,,1
1-4833-1F3-0083,14:54:00,14:55:00,830012816,2,,,,,1
1-4833-1F3-0083,15:11:00,15:19:00,830012862,3,,,,,1
1-4833-1F3-0083,15:57:00,15:58:00,830012869,4,,,,,1
1-4833-1F3-0083,16:11:00,16:16:00,830012872,5,,,,,1
1-4833-1F3-0083,16:25:00,16:26:00,830012873,6,,,,,1
1-4833-1F3-0083,16:52:00,16:54:00,830012878,7,,,,,1
1-4833-1F3-0083,17:04:00,17:05:00,830012879,8,,,,,1
1-4833-1F3-0083,17:11:00,17:12:00,830012880,9,,,,,1
1-4833-1F3-0083,17:24:00,17:25:00,830012882,10,,,,,1
1-4833-1F3-0083,17:50:00,17:51:00,830012888,11,,,,,1
1-4833-1F3-0083,17:57:00,17:58:00,830012819,12,,,,,1
1-4833-1F3-0083,18:06:00,18:06:00,830012891,13,,,,,1
1-4832-1F4-0083,16:34:00,16:34:00,830012891,1,,,,,1
1-4832-1F4-0083,16:39:00,16:41:00,830012819,2,,,,,1
1-4832-1F4-0083,17:08:00,17:09:00,830012882,3,,,,,1
1-4832-1F4-0083,17:41:00,17:42:00,830012878,4,,,,,1
1-4832-1F4-0083,18:09:00,18:10:00,830012873,5,,,,,1
1-4832-1F4-0083,18:29:00,18:30:00,830012869,6,,,,,1
1-4832-1F4-0083,19:08:00,19:15:00,830012862,7,,,,,1
1-4832-1F4-0083,19:30:00,19:31:00,830012816,8,,,,,1
1-4832-1F4-0083,19:55:00,19:55:00,830012807,9,,,,,1
1-4831-1F5-0083,10:22:00,10:22:00,830012807,1,,,,,1
1-4831-1F5-0083,11:00:00,11:08:00,830012862,2,,,,,1
1-4831-1F5-0083,11:45:00,11:46:00,830012869,3,,,,,1
1-4831-1F5-0083,12:04:00,12:05:00,830012873,4,,,,,1
1-4831-1F5-0083,12:32:00,12:33:00,830012878,5,,,,,1
1-4831-1F5-0083,12:57:00,12:58:00,830012882,6,,,,,1
1-4831-1F5-0083,13:24:00,13:26:00,830012819,7,,,,,1
1-4831-1F5-0083,13:33:00,13:33:00,830012891,8,,,,,1
1-4830-1F6-0083,14:26:00,14:26:00,830012891,1,,,,,1
1-4830-1F6-0083,14:31:00,14:33:00,830012819,2,,,,,1
1-4830-1F6-0083,15:02:00,15:03:00,830012882,3,,,,,1
1-4830-1F6-0083,15:13:00,15:14:00,830012880,4,,,,,1
1-4830-1F6-0083,15:21:00,15:22:00,830012879,5,,,,,1
