shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"1-4830-1F6-0083",40.328581,8.783627,25,
"1-4830-1F6-0083",40.417767,8.760714,26,
"1-4830-1F6-0083",40.455878,8.72939,27,
"1-4830-1F6-0083",40.482775,8.781622,28,
"1-4830-1F6-0083",40.555956,8.875847,29,
"1-4830-1F6-0083",40.601417,8.91562,30,
"1-4830-1F6-0083",40.609504,8.933753,31,
"1-4830-1F6-0083",40.611722,8.910995,32,
"1-4830-1F6-0083",40.632143,8.818998,33,
"1-4830-1F6-0083",40.661322,8.72808,34,
"1-4830-1F6-0083",40.681391,8.63888,35,
"1-4830-1F6-0083",40.698883,8.596956,36,
"1-4830-1F6-0083",40.689286,8.530269,37,
"1-4830-1F6-0083",40.729515,8.554162,38,
"1-4830-1F6-0083",40.754912,8.516511,39,
"1-4830-1F6-0083",40.762524,8.499285,40,
"1-4830-1F6-0083",40.833049,8.39642,41,
"1-4830-1F6-0083",40.837917,8.397302,42,
"1-4829-1F7-0083",40.837917,8.397302,1,
"1-4829-1F7-0083",40.833049,8.39642,2,
"1-4829-1F7-0083",40.762524,8.499285,3,
"1-4829-1F7-0083",40.754912,8.516511,4,
"1-4829-1F7-0083",40.729515,8.554162,5,
"1-4829-1F7-0083",40.689286,8.530269,6,
"1-4829-1F7-0083",40.698883,8.596956,7,
"1-4829-1F7-0083",40.681391,8.63888,8,
"1-4829-1F7-0083",40.661322,8.72808,9,
"1-4829-1F7-0083",40.632143,8.818998,10,
"1-4829-1F7-0083",40.611722,8.910995,11,
"1-4829-1F7-0083",40.609504,8.933753,12,
"1-4829-1F7-0083",40.601417,8.91562,13,
"1-4829-1F7-0083",40.555956,8.875847,14,
"1-4829-1F7-0083",40.482775,8.781622,15,
"1-4829-1F7-0083",40.455878,8.72939,16,
"1-4829-1F7-0083",40.417767,8.760714,17,
"1-4829-1F7-0083",40.328581,8.783627,18,
"1-4829-1F7-0083",40.267906,8.772281,19,
"1-4829-1F7-0083",40.218998,8.809539,20,
"1-4829-1F7-0083",40.12881,8.817741,21,
"1-4829-1F7-0083",40.077377,8.775812,22,
"1-4829-1F7-0083",40.02073,8.687132,23,
"1-4829-1F7-0083",39.952526,8.679818,24,
"1-4829-1F7-0083",39.902038,8.603982,25,
"1-4829-1F7-0083",39.810761,8.641456,26,
"1-4829-1F7-0083",39.75293,8.641149,27,
"1-4829-1F7-0083",39.692633,8.696463,28,
"1-4829-1F7-0083",39.610881,8.741016,29,
"1-4829-1F7-0083",39.546212,8.788027,30,
"1-4829-1F7-0083",39.526147,8.850224,31,
"1-4829-1F7-0083",39.48308,8.899043,32,
"1-4829-1F7-0083",39.426129,8.916582,33,
"1-4829-1F7-0083",39.381454,8.935909,34,
"1-4829-1F7-0083",39.304598,8.965811,35,
"1-4829-1F7-0083",39.291031,8.989286,36,
"1-4829-1F7-0083",39.287611,8.997937,37,
"1-4829-1F7-0083",39.281795,9.013726,38,
"1-4829-1F7-0083",39.264201,9.045504,39,
"1-4829-1F7-0083",39.257262,9.062786,40,
"1-4829-1F7-0083",39.22779,9.096391,41,
"1-4829-1F7-0083",39.216084,9.107992,42,
"1-4828-1F8-0083",39.216084,9.107992,1,
"1-4828-1F8-0083",39.22779,9.096391,2,
"1-4828-1F8-0083",39.257262,9.062786,3,
"1-4828-1F8-0083",39.264201,9.045504,4,
"1-4828-1F8-0083",39.281795,9.013726,5,
"1-4828-1F8-0083",39.287611,8.997937,6,
"1-4828-1F8-0083",39.291031,8.989286,7,
"1-4828-1F8-0083",39.304598,8.965811,8,
"1-4828-1F8-0083",39.381454,8.935909,9,
"1-4828-1F8-0083",39.426129,8.916582,10,
"1-4828-1F8-0083",39.48308,8.899043,11,
"1-4828-1F8-0083",39.526147,8.850224,12,
"1-4828-1F8-0083",39.546212,8.788027,13,
"1-4828-1F8-0083",39.610881,8.741016,14,
"1-4828-1F8-0083",39.692633,8.696463,15,
"1-4828-1F8-0083",39.75293,8.641149,16,
"1-4828-1F8-0083",39.810761,8.641456,17,
"1-4828-1F8-0083",39.902038,8.603982,18,
"1-4828-1F8-0083",39.952526,8.679818,19,
"1-4828-1F8-0083",40.02073,8.687132,20,
"1-4828-1F8-0083",40.077377,8.775812,21,
"1-4828-1F8-0083",40.12881,8.817741,22,
"1-4828-1F8-0083",40.218998,8.809539,23,
"1-4828-1F8-0083",40.267906,8.772281,24,
"1-4828-1F8-0083",40.328581,8.783627,25,
"1-4828-1F8-0083",40.417767,8.760714,26,
"1-4828-1F8-0083",40.455878,8.72939,27,
"1-4828-1F8-0083",40.482775,8.781622,28,
"1-4828-1F8-0083",40.555956,8.875847,29,
"1-4828-1F8-0083",40.601417,8.91562,30,
"1-4828-1F8-0083",40.609504,8.933753,31,
"1-4828-1F8-0083",40.611722,8.910995,32,
"1-4828-1F8-0083",40.632143,8.818998,33,
"1-4828-1F8-0083",40.661322,8.72808,34,
"1-4828-1F8-0083",40.681391,8.63888,35,
"1-4828-1F8-0083",40.698883,8.596956,36,
"1-4828-1F8-0083",40.689286,8.530269,37,
"1-4828-1F8-0083",40.729515,8.554162,38,
"1-4828-1F8-0083",40.754912,8.516511,39,
"1-4828-1F8-0083",40.762524,8.499285,40,
"1-4828-1F8-0083",40.833049,8.39642,41,
"1-4828-1F8-0083",40.837917,8.397302,42,
"1-4827-1F9-0083",40.729515,8.554162,1,
"1-4827-1F9-0083",40.689286,8.530269,2,
"1-4827-1F9-0083",40.698883,8.596956,3,
"1-4827-1F9-0083",40.681391,8.63888,4,
"1-4827-1F9-0083",40.661322,8.72808,5,
"1-4827-1F9-0083",40.632143,8.818998,6,
"1-4827-1F9-0083",40.611722,8.910995,7,
"1-4827-1F9-0083",40.609504,8.933753,8,
"1-4827-1F9-0083",40.601417,8.91562,9,
"1-4827-1F9-0083",40.555956,8.875847,10,
"1-4827-1F9-0083",40.482775,8.781622,11,
"1-4827-1F9-0083",40.455878,8.72939,12,
"1-4827-1F9-0083",40.417767,8.760714,13,
"1-4827-1F9-0083",40.328581,8.783627,14,
"1-4827-1F9-0083",40.267906,8.772281,15,
"1-4827-1F9-0083",40.218998,8.809539,16,
"1-4827-1F9-0083",40.12881,8.817741,17,
"1-4827-1F9-0083",40.077377,8.775812,18,
"1-4827-1F9-0083",40.02073,8.687132,19,
"1-4827-1F9-0083",39.952526,8.679818,20,
"1-4827-1F9-0083",39.902038,8.603982,21,
"1-4827-1F9-0083",39.810761,8.641456,22,
"1-4827-1F9-0083",39.75293,8.641149,23,
"1-4827-1F9-0083",39.692633,8.696463,24,
"1-4827-1F9-0083",39.610881,8.741016,25,
"1-4827-1F9-0083",39.546212,8.788027,26,
"1-4827-1F9-0083",39.526147,8.850224,27,
"1-4827-1F9-0083",39.48308,8.899043,28,
"1-4827-1F9-0083",39.426129,8.916582,29,
"1-4827-1F9-0083",39.381454,8.935909,30,
"1-4827-1F9-0083",39.304598,8.965811,31,
"1-4827-1F9-0083",39.291031,8.989286,32,
"1-4827-1F9-0083",39.287611,8.997937,33,
"1-4827-1F9-0083",39.281795,9.013726,34,
"1-4827-1F9-0083",39.264201,9.045504,35,
"1-4827-1F9-0083",39.257262,9.062786,36,
"1-4827-1F9-0083",39.22779,9.096391,37,
"1-4827-1F9-0083",39.216084,9.107992,38,
"1-4826-1FA-0083",39.216084,9.107992,1,
"1-4826-1FA-0083",39.22779,9.096391,2,
"1-4826-1FA-0083",39.257262,9.062786,3,
"1-4826-1FA-0083",39.264201,9.045504,4,
"1-4826-1FA-0083",39.281795,9.013726,5,
"1-4826-1FA-0083",39.287611,8.997937,6,
"1-4826-1FA-0083",39.291031,8.989286,7,
"1-4826-1FA-0083",39.304598,8.965811,8,
"1-4826-1FA-0083",39.381454,8.935909,9,
"1-4826-1FA-0083",39.426129,8.916582,10,
"1-4826-1FA-0083",39.48308,8.899043,11,
"1-4826-1FA-0083",39.526147,8.850224,12,
"1-4826-1FA-0083",39.546212,8.788027,13,
"1-4826-1FA-0083",39.610881,8.741016,14,
"1-4826-1FA-0083",39.692633,8.696463,15,
"1-4826-1FA-0083",39.75293,8.641149,16,
"1-4826-1FA-0083",39.810761,8.641456,17,
"1-4826-1FA-0083",39.902038,8.603982,18,
"1-4826-1FA-0083",39.952526,8.679818,19,
"1-4826-1FA-0083",40.02073,8.687132,20,
"1-4826-1FA-0083",40.077377,8.775812,21,
"1-4826-1FA-0083",40.12881,8.817741,22,
"1-4826-1FA-0083",40.218998,8.809539,23,
"1-4826-1FA-0083",40.267906,8.772281,24,
"1-4826-1FA-0083",40.328581,8.783627,25,
"1-4826-1FA-0083",40.417767,8.760714,26,
"1-4826-1FA-0083",40.455878,8.72939,27,
"1-4826-1FA-0083",40.482775,8.781622,28,
"1-4826-1FA-0083",40.555956,8.875847,29,
"1-4826-1FA-0083",40.601417,8.91562,30,
"1-4826-1FA-0083",40.611722,8.910995,31,
"1-4826-1FA-0083",40.632143,8.818998,32,
"1-4826-1FA-0083",40.661322,8.72808,33,
"1-4826-1FA-0083",40.681391,8.63888,34,
"1-4826-1FA-0083",40.698883,8.596956,35,
"1-4826-1FA-0083",40.689286,8.530269,36,
"1-4826-1FA-0083",40.729515,8.554162,37,
"1-4825-1FB-0083",40.729515,8.554162,1,
"1-4825-1FB-0083",40.689286,8.530269,2,
"1-4825-1FB-0083",40.698883,8.596956,3,
"1-4825-1FB-0083",40.681391,8.63888,4,
"1-4825-1FB-0083",40.661322,8.72808,5,
"1-4825-1FB-0083",40.632143,8.818998,6,
"1-4825-1FB-0083",40.611722,8.910995,7,
"1-4825-1FB-0083",40.601417,8.91562,8,
"1-4825-1FB-0083",40.555956,8.875847,9,
"1-4825-1FB-0083",40.482775,8.781622,10,
"1-4825-1FB-0083",40.455878,8.72939,11,
"1-4825-1FB-0083",40.417767,8.760714,12,
"1-4825-1FB-0083",40.328581,8.783627,13,
"1-4825-1FB-0083",40.267906,8.772281,14,
"1-4825-1FB-0083",40.218998,8.809539,15,
"1-4825-1FB-0083",40.12881,8.817741,16,
"1-4825-1FB-0083",40.077377,8.775812,17,
"1-4825-1FB-0083",40.02073,8.687132,18,
"1-4825-1FB-0083",39.952526,8.679818,19,
"1-4825-1FB-0083",39.902038,8.603982,20,
"1-4825-1FB-0083",39.810761,8.641456,21,
"1-4825-1FB-0083",39.75293,8.641149,22,
"1-4825-1FB-0083",39.692633,8.696463,23,
"1-4825-1FB-0083",39.610881,8.741016,24,
"1-4825-1FB-0083",39.546212,8.788027,25,
"1-4825-1FB-0083",39.526147,8.850224,26,
"1-4825-1FB-0083",39.48308,8.899043,27,
"1-4825-1FB-0083",39.426129,8.916582,28,
"1-4825-1FB-0083",39.381454,8.935909,29,
"1-4825-1FB-0083",39.304598,8.965811,30,
"1-4825-1FB-0083",39.291031,8.989286,31,
"1-4825-1FB-0083",39.287611,8.997937,32,
"1-4825-1FB-0083",39.281795,9.013726,33,
"1-4825-1FB-0083",39.264201,9.045504,34,
"1-4825-1FB-0083",39.257262,9.062786,35,
"1-4825-1FB-0083",39.22779,9.096391,36,
"1-4825-1FB-0083",39.216084,9.107992,37,
"1-4824-1FC-0083",39.216084,9.107992,1,
"1-4824-1FC-0083",39.22779,9.096391,2,
"1-4824-1FC-0083",39.257262,9.062786,3,
"1-4824-1FC-0083",39.264201,9.045504,4,
"1-4824-1FC-0083",39.281795,9.013726,5,
"1-4824-1FC-0083",39.287611,8.997937,6,
"1-4824-1FC-0083",39.291031,8.989286,7,
"1-4824-1FC-0083",39.304598,8.965811,8,
"1-4824-1FC-0083",39.381454,8.935909,9,
"1-4824-1FC-0083",39.426129,8.916582,10,
"1-4824-1FC-0083",39.48308,8.899043,11,
"1-4824-1FC-0083",39.526147,8.850224,12,
"1-4824-1FC-0083",39.546212,8.788027,13,
"1-4824-1FC-0083",39.610881,8.741016,14,
"1-4824-1FC-0083",39.692633,8.696463,15,
"1-4824-1FC-0083",39.75293,8.641149,16,
"1-4824-1FC-0083",39.810761,8.641456,17,
"1-4824-1FC-0083",39.902038,8.603982,18,
"1-4824-1FC-0083",39.952526,8.679818,19,
"1-4824-1FC-0083",40.02073,8.687132,20,
"1-4824-1FC-0083",40.077377,8.775812,21,
"1-4824-1FC-0083",40.12881,8.817741,22,
"1-4824-1FC-0083",40.218998,8.809539,23,
"1-4824-1FC-0083",40.267906,8.772281,24,
"1-4824-1FC-0083",40.328581,8.783627,25,
"1-4824-1FC-0083",40.417767,8.760714,26,
"1-4824-1FC-0083",40.455878,8.72939,27,
"1-4824-1FC-0083",40.482775,8.781622,28,
"1-4824-1FC-0083",40.555956,8.875847,29,
"1-4824-1FC-0083",40.601417,8.91562,30,
"1-4824-1FC-0083",40.609504,8.933753,31,
"1-4824-1FC-0083",40.611722,8.910995,32,
"1-4824-1FC-0083",40.632143,8.818998,33,
"1-4824-1FC-0083",40.661322,8.72808,34,
"1-4824-1FC-0083",40.681391,8.63888,35,
"1-4824-1FC-0083",40.698883,8.596956,36,
"1-4824-1FC-0083",40.689286,8.530269,37,
"1-4824-1FC-0083",40.729515,8.554162,38,
"1-4791-1FD-0083",40.92238,9.49458,1,
"1-4791-1FD-0083",40.857061,9.431094,2,
"1-4791-1FD-0083",40.838383,9.404229,3,
"1-4791-1FD-0083",40.829635,9.322818,4,
"1-4791-1FD-0083",40.772052,9.181317,5,
"1-4791-1FD-0083",40.713274,9.107759,6,
"1-4791-1FD-0083",40.672022,9.046025,7,
"1-4791-1FD-0083",40.627337,8.986503,8,
"1-4791-1FD-0083",40.609504,8.933753,9,
"1-4791-1FD-0083",40.601417,8.91562,10,
"1-4791-1FD-0083",40.555956,8.875847,11,
"1-4791-1FD-0083",40.482775,8.781622,12,
"1-4791-1FD-0083",40.455878,8.72939,13,
"1-4791-1FD-0083",40.417767,8.760714,14,
"1-4791-1FD-0083",40.328581,8.783627,15,
"1-4791-1FD-0083",40.267906,8.772281,16,
"1-4791-1FE-0083",40.924599,9.498301,1,
"1-4791-1FE-0083",40.92238,9.49458,2,
"1-4791-1FE-0083",40.857061,9.431094,3,
"1-4791-1FE-0083",40.838383,9.404229,4,
"1-4791-1FE-0083",40.829635,9.322818,5,
"1-4791-1FE-0083",40.772052,9.181317,6,
"1-4791-1FE-0083",40.713274,9.107759,7,
"1-4791-1FE-0083",40.672022,9.046025,8,
"1-4791-1FE-0083",40.627337,8.986503,9,
"1-4791-1FE-0083",40.609504,8.933753,10,
"1-4791-1FE-0083",40.601417,8.91562,11,
"1-4791-1FE-0083",40.555956,8.875847,12,
"1-4791-1FE-0083",40.482775,8.781622,13,
"1-4791-1FE-0083",40.455878,8.72939,14,
"1-4791-1FE-0083",40.417767,8.760714,15,
"1-4791-1FE-0083",40.328581,8.783627,16,
"1-4791-1FE-0083",40.267906,8.772281,17,
"1-4790-1FF-0083",40.267906,8.772281,1,
"1-4790-1FF-0083",40.328581,8.783627,2,
"1-4790-1FF-0083",40.417767,8.760714,3,
"1-4790-1FF-0083",40.455878,8.72939,4,
"1-4790-1FF-0083",40.482775,8.781622,5,
"1-4790-1FF-0083",40.555956,8.875847,6,
"1-4790-1FF-0083",40.601417,8.91562,7,
"1-4790-1FF-0083",40.609504,8.933753,8,
"1-4790-1FF-0083",40.627337,8.986503,9,
"1-4790-1FF-0083",40.672022,9.046025,10,
"1-4790-1FF-0083",40.713274,9.107759,11,
"1-4790-1FF-0083",40.772052,9.181317,12,
"1-4790-1FF-0083",40.829635,9.322818,13,
"1-4790-1FF-0083",40.838383,9.404229,14,
"1-4790-1FF-0083",40.857061,9.431094,15,
"1-4790-1FF-0083",40.92238,9.49458,16,
"1-4790-200-0083",40.267906,8.772281,1,
"1-4790-200-0083",40.328581,8.783627,2,
"1-4790-200-0083",40.417767,8.760714,3,
"1-4790-200-0083",40.455878,8.72939,4,
"1-4790-200-0083",40.482775,8.781622,5,
"1-4790-200-0083",40.555956,8.875847,6,
"1-4790-200-0083",40.601417,8.91562,7,
"1-4790-200-0083",40.609504,8.933753,8,
"1-4790-200-0083",40.627337,8.986503,9,
"1-4790-200-0083",40.672022,9.046025,10,
"1-4790-200-0083",40.713274,9.107759,11,
"1-4790-200-0083",40.772052,9.181317,12,
"1-4790-200-0083",40.829635,9.322818,13,
"1-4790-200-0083",40.838383,9.404229,14,
"1-4790-200-0083",40.857061,9.431094,15,
"1-4790-200-0083",40.92238,9.49458,16,
"1-4790-200-0083",40.924599,9.498301,17,
"1-4760-201-0083",39.216084,9.107992,1,
"1-4760-201-0083",39.22779,9.096391,2,
"1-4760-201-0083",39.257262,9.062786,3,
"1-4760-201-0083",39.264201,9.045504,4,
"1-4760-201-0083",39.281795,9.013726,5,
"1-4760-201-0083",39.287611,8.997937,6,
"1-4760-201-0083",39.291031,8.989286,7,
"1-4760-201-0083",39.304598,8.965811,8,
"1-4760-201-0083",39.381454,8.935909,9,
"1-4760-201-0083",39.426129,8.916582,10,
"1-4760-201-0083",39.48308,8.899043,11,
"1-4760-201-0083",39.526147,8.850224,12,
"1-4760-201-0083",39.546212,8.788027,13,
"1-4760-201-0083",39.610881,8.741016,14,
"1-4760-201-0083",39.692633,8.696463,15,
"1-4760-201-0083",39.75293,8.641149,16,
"1-4760-201-0083",39.810761,8.641456,17,
"1-4760-201-0083",39.902038,8.603982,18,
"1-4760-201-0083",39.952526,8.679818,19,
"1-4760-201-0083",40.02073,8.687132,20,
"1-4760-201-0083",40.077377,8.775812,21,
"1-4760-201-0083",40.12881,8.817741,22,
"1-4760-201-0083",40.218998,8.809539,23,
"1-4760-201-0083",40.267906,8.772281,24,
"1-4760-201-0083",40.328581,8.783627,25,
"1-4760-201-0083",40.417767,8.760714,26,
"1-4760-201-0083",40.455878,8.72939,27,
"1-4760-201-0083",40.482775,8.781622,28,
"1-4760-201-0083",40.555956,8.875847,29,
"1-4760-201-0083",40.601417,8.91562,30,
"1-4760-201-0083",40.609504,8.933753,31,
"1-4760-201-0083",40.627337,8.986503,32,
"1-4760-201-0083",40.672022,9.046025,33,
"1-4760-201-0083",40.713274,9.107759,34,
"1-4760-201-0083",40.772052,9.181317,35,
"1-4760-201-0083",40.829635,9.322818,36,
"1-4760-201-0083",40.838383,9.404229,37,
"1-4760-201-0083",40.857061,9.431094,38,
"1-4760-201-0083",40.92238,9.49458,39,
"1-4760-201-0083",40.924599,9.498301,40,
"1-4760-202-0083",39.216084,9.107992,1,
"1-4760-202-0083",39.22779,9.096391,2,
"1-4760-202-0083",39.257262,9.062786,3,
"1-4760-202-0083",39.264201,9.045504,4,
"1-4760-202-0083",39.281795,9.013726,5,
"1-4760-202-0083",39.287611,8.997937,6,
"1-4760-202-0083",39.291031,8.989286,7,
"1-4760-202-0083",39.304598,8.965811,8,
"1-4760-202-0083",39.381454,8.935909,9,
"1-4760-202-0083",39.426129,8.916582,10,
"1-4760-202-0083",39.48308,8.899043,11,
"1-4760-202-0083",39.526147,8.850224,12,
"1-4760-202-0083",39.546212,8.788027,13,
"1-4760-202-0083",39.610881,8.741016,14,
"1-4760-202-0083",39.692633,8.696463,15,
"1-4760-202-0083",39.75293,8.641149,16,
"1-4760-202-0083",39.810761,8.641456,17,
"1-4760-202-0083",39.902038,8.603982,18,
"1-4760-202-0083",39.952526,8.679818,19,
"1-4760-202-0083",40.02073,8.687132,20,
"1-4760-202-0083",40.077377,8.775812,21,
"1-4760-202-0083",40.12881,8.817741,22,
"1-4760-202-0083",40.218998,8.809539,23,
"1-4760-202-0083",40.267906,8.772281,24,
"1-4760-202-0083",40.328581,8.783627,25,
"1-4760-202-0083",40.417767,8.760714,26,
"1-4760-202-0083",40.455878,8.72939,27,
"1-4760-202-0083",40.482775,8.781622,28,
"1-4760-202-0083",40.555956,8.875847,29,
"1-4760-202-0083",40.601417,8.91562,30,
"1-4760-202-0083",40.609504,8.933753,31,
"1-4760-202-0083",40.627337,8.986503,32,
"1-4760-202-0083",40.672022,9.046025,33,
"1-4760-202-0083",40.713274,9.107759,34,
"1-4760-202-0083",40.772052,9.181317,35,
"1-4760-202-0083",40.829635,9.322818,36,
"1-4760-202-0083",40.838383,9.404229,37,
"1-4760-202-0083",40.857061,9.431094,38,
"1-4760-202-0083",40.92238,9.49458,39,
"1-4758-203-0083",39.216084,9.107992,1,
"1-4758-203-0083",39.22779,9.096391,2,
"1-4758-203-0083",39.257262,9.062786,3,
"1-4758-203-0083",39.264201,9.045504,4,
"1-4758-203-0083",39.281795,9.013726,5,
"1-4758-203-0083",39.287611,8.997937,6,
"1-4758-203-0083",39.291031,8.989286,7,
"1-4758-203-0083",39.304598,8.965811,8,
"1-4758-203-0083",39.381454,8.935909,9,
"1-4758-203-0083",39.426129,8.916582,10,
"1-4758-203-0083",39.48308,8.899043,11,
"1-4758-203-0083",39.526147,8.850224,12,
"1-4758-203-0083",39.546212,8.788027,13,
"1-4758-203-0083",39.610881,8.741016,14,
"1-4758-203-0083",39.692633,8.696463,15,
"1-4758-203-0083",39.75293,8.641149,16,
"1-4758-203-0083",39.810761,8.641456,17,
"1-4758-203-0083",39.902038,8.603982,18,
"1-4758-203-0083",39.952526,8.679818,19,
"1-4758-203-0083",40.02073,8.687132,20,
"1-4758-203-0083",40.077377,8.775812,21,
"1-4758-203-0083",40.12881,8.817741,22,
"1-4758-203-0083",40.218998,8.809539,23,
"1-4758-203-0083",40.267906,8.772281,24,
"1-4758-203-0083",40.328581,8.783627,25,
"1-4758-203-0083",40.417767,8.760714,26,
"1-4758-203-0083",40.455878,8.72939,27,
"1-4758-203-0083",40.482775,8.781622,28,
"1-4758-203-0083",40.555956,8.875847,29,
"1-4758-203-0083",40.601417,8.91562,30,
"1-4758-203-0083",40.609504,8.933753,31,
"1-4758-203-0083",40.627337,8.986503,32,
"1-4758-203-0083",40.672022,9.046025,33,
"1-4758-203-0083",40.713274,9.107759,34,
"1-4758-203-0083",40.772052,9.181317,35,
"1-4758-203-0083",40.829635,9.322818,36,
"1-4758-203-0083",40.838383,9.404229,37,
"1-4758-203-0083",40.857061,9.431094,38,
"1-4758-203-0083",40.92238,9.49458,39,
"1-4758-203-0083",40.924599,9.498301,40,
"1-4758-204-0083",39.216084,9.107992,1,
"1-4758-204-0083",39.22779,9.096391,2,
"1-4758-204-0083",39.257262,9.062786,3,
"1-4758-204-0083",39.264201,9.045504,4,
"1-4758-204-0083",39.281795,9.013726,5,
"1-4758-204-0083",39.287611,8.997937,6,
"1-4758-204-0083",39.291031,8.989286,7,
"1-4758-204-0083",39.304598,8.965811,8,
"1-4758-204-0083",39.381454,8.935909,9,
"1-4758-204-0083",39.426129,8.916582,10,
"1-4758-204-0083",39.48308,8.899043,11,
"1-4758-204-0083",39.526147,8.850224,12,
"1-4758-204-0083",39.546212,8.788027,13,
"1-4758-204-0083",39.610881,8.741016,14,
"1-4758-204-0083",39.692633,8.696463,15,
"1-4758-204-0083",39.75293,8.641149,16,
"1-4758-204-0083",39.810761,8.641456,17,
"1-4758-204-0083",39.902038,8.603982,18,
"1-4758-204-0083",39.952526,8.679818,19,
"1-4758-204-0083",40.02073,8.687132,20,
"1-4758-204-0083",40.077377,8.775812,21,
"1-4758-204-0083",40.12881,8.817741,22,
"1-4758-204-0083",40.218998,8.809539,23,
"1-4758-204-0083",40.267906,8.772281,24,
"1-4758-204-0083",40.328581,8.783627,25,
"1-4758-204-0083",40.417767,8.760714,26,
"1-4758-204-0083",40.455878,8.72939,27,
"1-4758-204-0083",40.482775,8.781622,28,
"1-4758-204-0083",40.555956,8.875847,29,
"1-4758-204-0083",40.601417,8.91562,30,
"1-4758-204-0083",40.609504,8.933753,31,
"1-4758-204-0083",40.627337,8.986503,32,
"1-4758-204-0083",40.672022,9.046025,33,
"1-4758-204-0083",40.713274,9.107759,34,
"1-4758-204-0083",40.772052,9.181317,35,
"1-4758-204-0083",40.829635,9.322818,36,
"1-4758-204-0083",40.838383,9.404229,37,
"1-4758-204-0083",40.857061,9.431094,38,
"1-4758-204-0083",40.92238,9.49458,39,
"1-4757-205-0083",40.92238,9.49458,1,
"1-4757-205-0083",40.857061,9.431094,2,
"1-4757-205-0083",40.838383,9.404229,3,
"1-4757-205-0083",40.829635,9.322818,4,
"1-4757-205-0083",40.772052,9.181317,5,
"1-4757-205-0083",40.713274,9.107759,6,
"1-4757-205-0083",40.672022,9.046025,7,
"1-4757-205-0083",40.627337,8.986503,8,
"1-4757-205-0083",40.609504,8.933753,9,
"1-4757-205-0083",40.601417,8.91562,10,
"1-4757-205-0083",40.555956,8.875847,11,
"1-4757-205-0083",40.482775,8.781622,12,
"1-4757-205-0083",40.455878,8.72939,13,
"1-4757-205-0083",40.417767,8.760714,14,
"1-4757-205-0083",40.328581,8.783627,15,
"1-4757-205-0083",40.267906,8.772281,16,
"1-4757-205-0083",40.218998,8.809539,17,
"1-4757-205-0083",40.12881,8.817741,18,
"1-4757-205-0083",40.077377,8.775812,19,
"1-4757-205-0083",40.02073,8.687132,20,
"1-4757-205-0083",39.952526,8.679818,21,
"1-4757-205-0083",39.902038,8.603982,22,
"1-4757-205-0083",39.810761,8.641456,23,
"1-4757-205-0083",39.75293,8.641149,24,
"1-4757-205-0083",39.692633,8.696463,25,
"1-4757-205-0083",39.610881,8.741016,26,
"1-4757-205-0083",39.546212,8.788027,27,
"1-4757-205-0083",39.526147,8.850224,28,
"1-4757-205-0083",39.48308,8.899043,29,
"1-4757-205-0083",39.426129,8.916582,30,
"1-4757-205-0083",39.381454,8.935909,31,
"1-4757-205-0083",39.304598,8.965811,32,
"1-4757-205-0083",39.291031,8.989286,33,
"1-4757-205-0083",39.287611,8.997937,34,
"1-4757-205-0083",39.281795,9.013726,35,
"1-4757-205-0083",39.264201,9.045504,36,
"1-4757-205-0083",39.257262,9.062786,37,
"1-4757-205-0083",39.22779,9.096391,38,
"1-4757-205-0083",39.216084,9.107992,39,
"1-4757-206-0083",40.924599,9.498301,1,
"1-4757-206-0083",40.92238,9.49458,2,
"1-4757-206-0083",40.857061,9.431094,3,
"1-4757-206-0083",40.838383,9.404229,4,
"1-4757-206-0083",40.829635,9.322818,5,
"1-4757-206-0083",40.772052,9.181317,6,
"1-4757-206-0083",40.713274,9.107759,7,
"1-4757-206-0083",40.672022,9.046025,8,
"1-4757-206-0083",40.627337,8.986503,9,
"1-4757-206-0083",40.609504,8.933753,10,
"1-4757-206-0083",40.601417,8.91562,11,
"1-4757-206-0083",40.555956,8.875847,12,
"1-4757-206-0083",40.482775,8.781622,13,
"1-4757-206-0083",40.455878,8.72939,14,
"1-4757-206-0083",40.417767,8.760714,15,
"1-4757-206-0083",40.328581,8.783627,16,
"1-4757-206-0083",40.267906,8.772281,17,
"1-4757-206-0083",40.218998,8.809539,18,
"1-4757-206-0083",40.12881,8.817741,19,
"1-4757-206-0083",40.077377,8.775812,20,
"1-4757-206-0083",40.02073,8.687132,21,
"1-4757-206-0083",39.952526,8.679818,22,
"1-4757-206-0083",39.902038,8.603982,23,
"1-4757-206-0083",39.810761,8.641456,24,
"1-4757-206-0083",39.75293,8.641149,25,
"1-4757-206-0083",39.692633,8.696463,26,
"1-4757-206-0083",39.610881,8.741016,27,
"1-4757-206-0083",39.546212,8.788027,28,
"1-4757-206-0083",39.526147,8.850224,29,
"1-4757-206-0083",39.48308,8.899043,30,
"1-4757-206-0083",39.426129,8.916582,31,
"1-4757-206-0083",39.381454,8.935909,32,
"1-4757-206-0083",39.304598,8.965811,33,
"1-4757-206-0083",39.291031,8.989286,34,
"1-4757-206-0083",39.287611,8.997937,35,
"1-4757-206-0083",39.281795,9.013726,36,
"1-4757-206-0083",39.264201,9.045504,37,
"1-4757-206-0083",39.257262,9.062786,38,
"1-4757-206-0083",39.22779,9.096391,39,
"1-4757-206-0083",39.216084,9.107992,40,
"1-4756-207-0083",39.216084,9.107992,1,
